2026-01-18 21:03:01,instances/r1000.1c.col.txt,randomizado,2,0.3,50,,1322274056,0.409896,87
2026-01-18 21:03:06,instances/r1000.5.col.txt,randomizado,2,0.3,50,,2366089060,0.37443,88
2026-01-18 21:03:07,instances/r1000.5.col.txt,randomizado,2,0.3,50,,2741692260,0.374429,87
2026-01-18 21:03:07,instances/r1000.5.col.txt,randomizado,2,0.3,50,,3116723560,0.373306,89
2026-01-18 21:03:07,instances/r1000.5.col.txt,randomizado,2,0.3,50,,3490769460,0.381016,88
2026-01-18 21:03:08,instances/r1000.5.col.txt,randomizado,2,0.3,50,,3872403460,0.388632,88
2026-01-18 21:03:08,instances/r1000.5.col.txt,randomizado,2,0.3,50,,4261511460,0.372408,88
2026-01-18 21:03:09,instances/r1000.5.col.txt,randomizado,2,0.3,50,,339568964,0.370597,88
2026-01-18 21:03:09,instances/r1000.5.col.txt,randomizado,2,0.3,50,,710637464,0.370156,88
2026-01-18 21:03:09,instances/r1000.5.col.txt,randomizado,2,0.3,50,,1081483964,0.36796,88
2026-01-18 21:03:10,instances/r1000.5.col.txt,randomizado,2,0.3,50,,1450594364,0.367626,89
2026-01-18 21:04:31,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,1600133840,0.286039,67
2026-01-18 21:04:32,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,1887363840,0.283462,67
2026-01-18 21:04:32,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,2171341240,0.292964,67
2026-01-18 21:04:32,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,2464832940,0.297265,66
2026-01-18 21:04:33,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,2762673340,0.297932,67
2026-01-18 21:04:33,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,3061164040,0.286712,67
2026-01-18 21:04:33,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,3348369740,0.284653,67
2026-01-18 21:04:33,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,3633505640,0.285613,67
2026-01-18 21:04:34,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,3919685740,0.290059,67
2026-01-18 21:04:34,instances/flat1000_76_0.col.txt,randomizado,2,0.4,50,,4210340240,0.326744,67
2026-01-18 21:04:36,instances/latin_square.col.txt,randomizado,2,0.4,50,,2100110744,0.309744,97
2026-01-18 21:04:36,instances/latin_square.col.txt,randomizado,2,0.4,50,,2410940444,0.308236,98
2026-01-18 21:04:37,instances/latin_square.col.txt,randomizado,2,0.4,50,,2719672244,0.312145,97
2026-01-18 21:04:37,instances/latin_square.col.txt,randomizado,2,0.4,50,,3032399344,0.318961,98
2026-01-18 21:04:37,instances/latin_square.col.txt,randomizado,2,0.4,50,,3351958644,0.320154,98
2026-01-18 21:04:38,instances/latin_square.col.txt,randomizado,2,0.4,50,,3672715244,0.30769,97
2026-01-18 21:04:38,instances/latin_square.col.txt,randomizado,2,0.4,50,,3980897544,0.308236,98
2026-01-18 21:04:38,instances/latin_square.col.txt,randomizado,2,0.4,50,,4289594444,0.306297,97
2026-01-18 21:04:39,instances/latin_square.col.txt,randomizado,2,0.4,50,,301456048,0.308013,97
2026-01-18 21:04:39,instances/latin_square.col.txt,randomizado,2,0.4,50,,609980548,0.318795,98
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1772839848,0.0412179,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1815336348,0.0394943,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1855327448,0.0394104,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1895285348,0.0389039,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1934803248,0.0395398,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,1974899748,0.0400591,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,2015585548,0.0389472,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,2054992148,0.04068,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,2096162348,0.0408342,15
2026-01-18 21:04:40,instances/le450_25c.col.txt,randomizado,2,0.4,50,,2137632648,0.0412426,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,683842152,0.0397305,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,724729252,0.0419507,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,767316652,0.0411592,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,808902752,0.0419278,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,851361752,0.0411076,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,892915152,0.0411078,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,934483052,0.0405538,15
2026-01-18 21:04:43,instances/le450_25c.col.txt,randomizado,2,0.4,50,,975570452,0.0409642,15
